ilan_id,oda_sayisi,banyo_sayisi,kat_sayisi,isinma_tipi,cephe,kullanim_durumu
127818-1770,3 + 1,1.0,7 Katlı,Klima,"Kuzey, Güney, Batı",Mülk Sahibi
27549-2075,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
54400-6424,3 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Boş
112881-2723,2 + 1,1.0,3 Katlı,Isıtma Yok,"Güney, Doğu",Boş
129474-3200,2 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
81244-5174,2 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Boş
133958-850,3 + 1,2.0,4 Katlı,Kombi,"Güney, Batı",Boş
123335-852,2 + 1,1.0,2 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
144178-304,2 + 0,1.0,4 Katlı,Kombi,"Güney, Doğu",Kiracılı
132456-946,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
124535-3353,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
6680-21941,2 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu, Batı",Boş
44124-1858,3 + 1,1.0,4 Katlı,Kombi,Güney,Mülk Sahibi
109158-3173,2 + 1,1.0,10 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Boş
128722-111,2 + 1,1.0,4 Katlı,Kombi,Güney,Boş
151038-20,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
47825-791,3 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
67938-1972,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
87840-3200,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
131390-391,3 + 1,1.0,7 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
7204-26645,2 + 1,1.0,4 Katlı,Kombi,Doğu,Boş
124258-468,1 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Boş
130657-715,1 + 3,1.0,7 Katlı,Kombi,"Kuzey, Doğu, Batı",
79706-1534,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu, Batı",Kiracılı
110558-13620,2 + 1,1.0,6 Katlı,Kombi,"Güney, Doğu",Boş
1011-12972,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
145323-454,2 + 1,1.0,5 Katlı,Klima,"Doğu, Batı",Mülk Sahibi
129474-3272,2 + 0,1.0,3 Katlı,Kombi,Güney,Mülk Sahibi
90921-1472,2 + 1,1.0,6 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
110558-13643,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
74274-1003,2 + 1,1.0,6 Katlı,Kombi,"Güney, Batı",Kiracılı
120973-419,1 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Boş
139700-122,3 + 1,1.0,6 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
0-44304627,1 + 1,1.0,5 Katlı,Kombi,Güney,Mülk Sahibi
139549-274,1 + 1,1.0,5 Katlı,Isıtma Yok,Güney,Mülk Sahibi
92458-82,3 + 1,1.0,5 Katlı,Kombi,Güney,Kiracılı
0-44304708,2 + 1,1.0,5 Katlı,Belirtilmemiş,Güney,Boş
67218-754,4 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Batı",Kiracılı
42264-755,1 + 1,1.0,6 Katlı,Klima,"Güney, Batı",Boş
139357-225,3 + 1,1.0,6 Katlı,Klima,"Güney, Doğu",Kiracılı
146679-264,3 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Kiracılı
156251-22,2 + 1,1.0,4 Katlı,Kombi,Doğu,Boş
0-44407766,1 + 1,1.0,4 Katlı,Kombi,Güney,Boş
97747-409,2 + 1,1.0,4 Katlı,Soba,"Güney, Batı",Boş
154544-18,2 + 1,1.0,4 Katlı,Kombi,Güney,Mülk Sahibi
131481-1242,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
151587-1,6 + 2,3.0,4 Katlı,Kombi,"Güney, Doğu",Boş
116767-763,2 + 1,1.0,3 Katlı,Kombi,Güney,Boş
91207-3434,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
152368-106,1 + 1,1.0,6 Katlı,Kombi,"Güney, Batı",Boş
128276-1088,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
82329-483,1 + 1,1.0,3 Katlı,Kombi,Güney,Boş
141272-160,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
70385-3977,1 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
151806-5,1 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu, Batı",Boş
132476-957,2 + 1,1.0,5 Katlı,Klima,"Kuzey, Güney",Boş
108725-451,3 + 1,1.0,3 Katlı,Kombi,Kuzey,Boş
94175-1188,1 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
131625-84,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
82595-2801,2 + 1,1.0,4 Katlı,Klima,"Kuzey, Doğu",Kiracılı
146003-125,1 + 1,1.0,5 Katlı,Kombi,Güney,Kiracılı
141495-140,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
112077-1482,2 + 1,1.0,5 Katlı,Doğalgaz Sobası,"Kuzey, Batı",Mülk Sahibi
142052-88,1 + 1,1.0,18 Katlı,Kombi,Batı,Kiracılı
150380-56,1 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
120194-1351,2 + 1,1.0,4 Katlı,Klima,"Kuzey, Batı",Mülk Sahibi
132765-257,3 + 1,1.0,3 Katlı,Kombi,Güney,Mülk Sahibi
73109-1412,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
13861-2785,1 + 1,1.0,3 Katlı,Kombi,Doğu,Boş
138672-215,1 + 1,1.0,5 Katlı,Klima,Doğu,Boş
13861-2784,1 + 1,1.0,3 Katlı,Kombi,Batı,Boş
109673-826,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Kiracılı
81601-1520,2 + 1,1.0,10 Katlı,Kombi,Güney,Mülk Sahibi
128085-635,2 + 0,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
130986-169,2 + 1,1.0,6 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
139998-198,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney",Boş
148463-36,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Batı",Boş
62044-4712,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
154354-79,3 + 1,1.0,3 Katlı,Soba,"Kuzey, Güney, Batı",Mülk Sahibi
0-44512040,2 + 1,1.0,3 Katlı,Kombi,Güney,Boş
155691-12,3 + 1,1.0,5 Katlı,Merkezi,Doğu,Boş
38579-169,3 + 1,1.0,4 Katlı,Klima,"Güney, Batı",Boş
105958-2455,1 + 1,1.0,5 Katlı,Klima,"Güney, Doğu",Boş
151270-104,2 + 1,1.0,5 Katlı,Merkezi,"Kuzey, Doğu",Belirtilmemiş
38893-257,2 + 1,1.0,3 Katlı,Kombi,Doğu,Boş
145962-76,2 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
66399-603,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
0-44424993,2 + 1,1.0,4 Katlı,Belirtilmemiş,"Kuzey, Güney",Belirtilmemiş
144109-220,2 + 1,1.0,4 Katlı,Isıtma Yok,"Doğu, Batı",Boş
155587-43,2 + 1,1.0,6 Katlı,Kombi,"Güney, Doğu, Batı",Boş
130974-162,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
153055-51,2 + 1,1.0,4 Katlı,Kombi,Batı,Boş
134438-145,1 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Kiracılı
86485-2465,2 + 1,1.0,5 Katlı,Klima,Doğu,Boş
121045-258,1 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Batı",Boş
142481-64,2 + 1,1.0,3 Katlı,Kombi,Güney,Kiracılı
81590-705,3 + 1,1.0,5 Katlı,Kombi,Güney,Kiracılı
119536-574,2 + 1,1.0,4 Katlı,Kombi,Kuzey,Boş
70385-470,1 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
148635-47,3 + 1,1.0,15 Katlı,Merkezi (Pay Ölçer),"Güney, Batı",Boş
88816-277,2 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
158102-8,3 + 1,1.0,4 Katlı,Klima,"Kuzey, Güney",Kiracılı
146128-5,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu",Boş
129037-81,1 + 1,1.0,3 Katlı,Klima,"Güney, Doğu",Mülk Sahibi
152122-23,1 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
68721-4215,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Batı",Mülk Sahibi
127977-343,1 + 1,1.0,3 Katlı,Doğalgaz Sobası,Batı,
123787-151,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
0-44060573,2 + 1,1.0,4 Katlı,Kombi,Güney,Boş
93352-601,3 + 1,1.0,3 Katlı,Kombi,Güney,Boş
27182-1591,3 + 2,1.0,5 Katlı,Kombi,"Güney, Doğu",Kiracılı
46055-1052,3 + 1,1.0,6 Katlı,Kombi,Doğu,Kiracılı
15694-3876,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
6680-23224,2 + 1,1.0,5 Katlı,Kombi,"Güney, Batı",Boş
150147-134,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
146292-233,3 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
66611-1913,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
128906-3206,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
148155-21,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Kiracılı
63864-1375,1 + 1,1.0,6 Katlı,Kombi,"Kuzey, Güney",Kiracılı
123174-1810,1 + 1,1.0,3 Katlı,Kombi,Güney,Boş
0-42014759,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
39778-4018,2 + 1,2.0,3 Katlı,Kombi,"Doğu, Batı",Boş
155519-24,2 + 1,1.0,5 Katlı,Merkezi (Pay Ölçer),"Kuzey, Doğu",Boş
84188-27,3 + 1,1.0,4 Katlı,Kombi,Güney,Boş
113676-1078,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
116173-24,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Boş
88352-2183,2 + 1,1.0,5 Katlı,Kombi,"Doğu, Batı",Kiracılı
138458-351,2 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Boş
40002-5333,3 + 1,1.0,3 Katlı,Kombi,Doğu,Mülk Sahibi
130104-1906,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
148466-15,2 + 1,1.0,4 Katlı,Soba,"Güney, Batı",Boş
54375-1140,2 + 1,1.0,4 Katlı,Merkezi,Güney,Boş
131539-226,2 + 1,1.0,5 Katlı,Kombi,Güney,Boş
0-44394655,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney",Boş
691740-756,1 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
114259-1764,3 + 1,1.0,5 Katlı,Isıtma Yok,Güney,Mülk Sahibi
143929-3,3 + 1,2.0,4 Katlı,Kombi,Batı,Mülk Sahibi
39913-456,2 + 1,1.0,3 Katlı,Kombi,Güney,Kiracılı
130408-339,2 + 1,1.0,3 Katlı,Kombi,Güney,Mülk Sahibi
153389-56,2 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
128048-149,3 + 1,1.0,4 Katlı,Klima,Kuzey,Kiracılı
46127-4174,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
133566-337,1 + 1,1.0,4 Katlı,Yerden Isıtma,Doğu,Boş
148803-37,3 + 1,1.0,5 Katlı,Kombi,"Doğu, Batı",Boş
84010-219,3 + 1,1.0,4 Katlı,Doğalgaz Sobası,Doğu,Kiracılı
120937-409,1 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney",Boş
43657-917,3 + 1,1.0,5 Katlı,Kombi,"Doğu, Batı",Boş
73538-2753,1 + 1,1.0,3 Katlı,Kombi,Kuzey,Kiracılı
89908-7282,3 + 1,1.0,4 Katlı,Kombi,Güney,Boş
0-44438696,2 + 1,1.0,10 Katlı,Kombi,Güney,Kiracılı
82915-4198,3 + 1,1.0,5 Katlı,Kombi,"Güney, Batı",Boş
133055-42,2 + 1,1.0,7 Katlı,Kombi,Güney,Boş
0-44153723,3 + 1,2.0,6 Katlı,Kombi,"Kuzey, Doğu, Batı",Mülk Sahibi
122716-1091,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
156474-3,2 + 1,1.0,4 Katlı,Kombi,Kuzey,Boş
151659-184,1 + 1,1.0,4 Katlı,Kombi,Doğu,Kiracılı
150609-8,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
132292-1010,2 + 1,1.0,6 Katlı,Kombi,Güney,Boş
98561-1935,3 + 1,1.0,5 Katlı,Kombi,"Doğu, Batı",Boş
122271-261,2 + 1,1.0,6 Katlı,Kombi,Güney,Boş
139368-277,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu",Boş
133699-550,2 + 1,2.0,5 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
130606-496,3 + 1,1.0,3 Katlı,Kombi,Batı,Mülk Sahibi
133162-703,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
129202-922,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
132998-222,3 + 1,1.0,5 Katlı,Kombi,"Güney, Batı",Kiracılı
133149-255,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
148290-189,3 + 1,1.0,7 Katlı,Klima,"Kuzey, Güney, Batı",Boş
138332-42,3 + 1,1.0,4 Katlı,Kombi,Batı,Mülk Sahibi
136750-351,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Belirtilmemiş
0-44481955,2 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
134416-127,1 + 1,1.0,4 Katlı,Yerden Isıtma,"Kuzey, Güney, Doğu, Batı",Boş
155691-11,2 + 1,1.0,3 Katlı,Kombi,"Doğu, Batı",Boş
129186-817,3 + 1,1.0,4 Katlı,Kombi,Güney,Boş
156063-56,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
153551-135,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
143974-3,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
123617-1150,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",
146515-155,3 + 1,1.0,3 Katlı,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",Kiracılı
138890-995,3 + 1,1.0,5 Katlı,Kombi,"Güney, Batı",Boş
82249-1604,3 + 1,1.0,2 Katlı,Kombi,"Kuzey, Batı",Kiracılı
97789-388,2 + 1,1.0,3 Katlı,Kombi,Güney,Mülk Sahibi
149023-28,1 + 1,1.0,5 Katlı,Klima,Batı,Boş
130404-1435,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",
47825-758,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu",Mülk Sahibi
147291-82,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu",Boş
152541-45,3 + 1,1.0,10 Katlı,Merkezi (Pay Ölçer),"Güney, Batı",Boş
140355-124,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
119704-235,2 + 1,1.0,5 Katlı,Yerden Isıtma,"Kuzey, Batı",Mülk Sahibi
141404-607,2 + 1,1.0,3 Katlı,Klima,"Güney, Doğu, Batı",Boş
106256-631,1 + 1,1.0,13 Katlı,Kombi,"Kuzey, Güney",Boş
137066-228,3 + 1,2.0,4 Katlı,Merkezi,"Kuzey, Güney, Doğu, Batı",Boş
147761-48,3 + 1,1.0,8 Katlı,Klima,"Güney, Doğu, Batı",Kiracılı
64143-2365,2 + 1,1.0,2 Katlı,Klima,"Güney, Batı",Boş
130893-443,3 + 1,1.0,6 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
130657-702,2 + 1,1.0,2 Katlı,Kombi,"Kuzey, Güney",
79029-4614,2 + 1,1.0,5 Katlı,Kombi,"Doğu, Batı",Boş
57974-1898,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",
140162-182,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
90185-298,1 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
128344-857,2 + 1,1.0,4 Katlı,Klima,"Kuzey, Güney",Boş
154708-29,2 + 0,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
124367-169,2 + 0,1.0,3 Katlı,Kombi,Doğu,Kiracılı
114846-614,1 + 1,1.0,5 Katlı,Yerden Isıtma,"Kuzey, Güney, Doğu",Boş
156522-36,2 + 1,1.0,6 Katlı,Kombi,Batı,Boş
139735-199,1 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
5115-3790,2 + 1,1.0,5 Katlı,Kombi,"Güney, Batı",Kiracılı
151566-51,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
124367-168,2 + 1,1.0,3 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
125756-312,2 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
145892-161,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
96067-245,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
119776-453,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
82424-282,3 + 1,1.0,7 Katlı,Kombi,"Güney, Doğu, Batı",Boş
155295-9,3 + 1,1.0,6 Katlı,Kombi,"Kuzey, Güney",Boş
122716-1097,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
128210-498,1 + 1,1.0,5 Katlı,Klima,Batı,Kiracılı
69350-1674,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Kiracılı
691826-792,1 + 1,1.0,6 Katlı,Kombi,"Güney, Doğu",Boş
120327-532,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Boş
151455-141,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
145575-79,3 + 1,1.0,8 Katlı,Kombi,Batı,Boş
136899-138,1 + 0,1.0,3 Katlı,Yerden Isıtma,Doğu,Kiracılı
102781-1074,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
147248-25,2 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
139234-176,2 + 1,1.0,6 Katlı,Kombi,Doğu,Kiracılı
691877-582,1 + 1,1.0,4 Katlı,Kombi,Güney,Boş
119270-45,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney",Boş
130984-708,1 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
76227-3747,2 + 1,1.0,6 Katlı,Kombi,Batı,Boş
148444-41,3 + 1,1.0,7 Katlı,Kombi,Kuzey,Boş
155622-60,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
129755-368,2 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
133917-422,2 + 1,2.0,16 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
149958-56,2 + 1,1.0,4 Katlı,Kombi,Batı,Boş
150091-35,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
133487-81,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Batı",Kiracılı
145869-116,2 + 1,1.0,5 Katlı,Kombi,"Güney, Batı",Boş
138979-1247,3 + 1,1.0,4 Katlı,Klima,"Güney, Doğu, Batı",Mülk Sahibi
91559-70,2 + 1,1.0,5 Katlı,Kombi,Güney,Boş
144385-46,2 + 1,1.0,5 Katlı,Kombi,Güney,Kiracılı
129990-251,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Batı",Kiracılı
146564-95,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Doğu, Batı",Kiracılı
128607-820,3 + 1,1.0,4 Katlı,Merkezi (Pay Ölçer),Doğu,Kiracılı
124286-178,2 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Boş
130104-1784,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
70512-945,2 + 1,1.0,12 Katlı,Isıtma Yok,"Kuzey, Batı",Mülk Sahibi
104770-7189,2 + 1,1.0,7 Katlı,Kombi,"Güney, Doğu",Boş
130104-1867,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
131733-1628,2 + 1,1.0,9 Katlı,Kombi,"Kuzey, Doğu",Boş
131473-94,2 + 1,1.0,4 Katlı,Klima,"Kuzey, Güney",Kiracılı
110854-821,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Batı",Boş
73297-6229,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
119842-165,3 + 1,1.0,3 Katlı,Klima,"Doğu, Batı",
129829-321,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
134555-379,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
68373-1386,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
139219-133,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
126560-225,2 + 1,2.0,4 Katlı,Kombi,"Kuzey, Batı",Boş
154234-38,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
119580-100,3 + 1,1.0,8 Katlı,Kombi,"Kuzey, Doğu",Mülk Sahibi
137549-1338,1 + 1,1.0,5 Katlı,Kombi,Güney,Boş
133831-833,2 + 1,2.0,18 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
140536-64,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
125745-1499,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
154779-22,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
130104-1814,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
115610-33,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney",Boş
121359-389,2 + 1,1.0,4 Katlı,Klima,Batı,Boş
115610-58,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney",Boş
136025-87,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
130926-230,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
93003-109,2 + 1,1.0,6 Katlı,Kombi,Güney,Kiracılı
129169-926,3 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
140436-287,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
152462-29,3 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
141272-154,4 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
129644-7955,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Kiracılı
129443-58,2 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Kiracılı
151016-169,3 + 1,1.0,2 Katlı,Kombi,"Güney, Doğu",Boş
121128-3344,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Batı",Mülk Sahibi
151077-495,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
129443-107,2 + 1,1.0,5 Katlı,Yerden Isıtma,"Güney, Doğu",Kiracılı
111753-2356,2 + 1,2.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
107705-140,2 + 1,1.0,8 Katlı,Merkezi,"Kuzey, Güney, Doğu, Batı",Kiracılı
148476-44,1 + 1,1.0,3 Katlı,Isıtma Yok,"Kuzey, Güney, Doğu",Boş
128814-306,1 + 1,1.0,3 Katlı,Kombi,Güney,Mülk Sahibi
129895-499,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Kiracılı
152198-83,2 + 1,1.0,3 Katlı,Kombi,Doğu,Mülk Sahibi
89181-4431,2 + 1,1.0,5 Katlı,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",Boş
110097-273,2 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
133162-687,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
123775-617,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
88368-4630,2 + 1,1.0,3 Katlı,Kombi,Batı,Boş
148290-475,2 + 1,1.0,4 Katlı,Klima,"Kuzey, Güney, Doğu",Mülk Sahibi
121128-3461,3 + 1,1.0,2 Katlı,Kombi,"Güney, Doğu, Batı",Boş
99579-1969,1 + 1,1.0,3 Katlı,Kombi,Güney,Boş
123335-869,1 + 1,1.0,3 Katlı,Kombi,"Kuzey, Doğu",Boş
87701-3242,2 + 1,1.0,4 Katlı,Kombi,Güney,Boş
148290-503,2 + 1,1.0,6 Katlı,Klima,"Kuzey, Güney",Kiracılı
89181-4430,2 + 1,1.0,5 Katlı,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",
132211-477,1 + 1,1.0,3 Katlı,Kombi,Güney,Boş
135461-1808,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu, Batı",Kiracılı
125535-2077,2 + 1,1.0,5 Katlı,Kombi,Güney,Mülk Sahibi
144524-297,2 + 1,1.0,4 Katlı,Kombi,Güney,Mülk Sahibi
84727-1788,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
129186-815,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu, Batı",Mülk Sahibi
142033-389,3 + 1,1.0,3 Katlı,Kombi,Doğu,Mülk Sahibi
156254-22,3 + 1,1.0,2 Katlı,Kombi,"Doğu, Batı",Boş
1350-9047,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
121753-1008,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Boş
128169-530,2 + 1,1.0,8 Katlı,Kombi,"Güney, Doğu",Boş
155587-30,2 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu, Batı",Boş
151487-41,3 + 1,1.0,3 Katlı,Kombi,Güney,Boş
128210-508,3 + 1,1.0,5 Katlı,Klima,"Kuzey, Doğu",Kiracılı
8176-416,2 + 0,1.0,4 Katlı,Kombi,Doğu,Boş
